ms_sub_class,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,neighborhood,condition1,bldg_type,house_style,overall_qual,overall_cond,roof_style,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,fence,mo_sold,yr_sold,sale_type,sale_condition,sale_price,age,remod_age,garage_age
70.0,RM,60.0,6882.0,none,4.0,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,6.0,7.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,0.0,684.0,684.0,3.0,1.0,SBrkr,773.0,582.0,1355.0,0.0,0.0,1.0,1.0,3.0,4.0,7.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,2.0,136.0,0.0,115.0,0.0,none,mar,seven,WD,Normal,127000.0,93.0,1.0,0.0
120.0,RL,0.0,3696.0,none,4.0,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8.0,5.0,Gable,HdBoard,HdBoard,None,0.0,4.0,3.0,CBlock,4.0,3.0,No,Unf,0.0,Unf,0.0,1074.0,1074.0,5.0,1.0,SBrkr,1088.0,0.0,1088.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,8.0,0.0,0.0,Attchd,2.0,2.0,461.0,3.0,2.0,0.0,74.0,137.0,0.0,none,oct,seven,WD,Normal,170000.0,21.0,21.0,20.0
50.0,RM,50.0,6000.0,none,4.0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4.0,6.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,BLQ,672.0,Unf,0.0,0.0,672.0,3.0,1.0,SBrkr,757.0,567.0,1324.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Detchd,1.0,1.0,240.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jul,nine,WD,Normal,128000.0,73.0,59.0,73.0
20.0,RL,82.0,11880.0,none,3.0,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7.0,5.0,Gable,Plywood,Plywood,BrkFace,206.0,3.0,3.0,CBlock,4.0,3.0,No,ALQ,704.0,Unf,0.0,567.0,1271.0,3.0,1.0,SBrkr,1601.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,8.0,1.0,3.0,Attchd,2.0,2.0,478.0,3.0,2.0,0.0,0.0,0.0,0.0,none,apr,nine,COD,Abnorml,157000.0,31.0,31.0,31.0
30.0,RL,60.0,8400.0,none,4.0,Bnk,Inside,SWISU,Norm,1Fam,1Story,2.0,5.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,2.0,No,Rec,290.0,Unf,0.0,0.0,290.0,3.0,0.0,FuseF,438.0,0.0,438.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0,Detchd,1.0,1.0,246.0,3.0,0.0,0.0,0.0,0.0,0.0,none,jan,nine,WD,Normal,60000.0,89.0,59.0,79.0
20.0,RL,61.0,9758.0,none,3.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,5.0,Gable,HdBoard,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,412.0,LwQ,287.0,251.0,950.0,3.0,1.0,SBrkr,950.0,0.0,950.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,280.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jul,seven,WD,Normal,119500.0,36.0,36.0,26.0
20.0,RL,70.0,7000.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,7.0,Gable,Wd Sdng,Wd Sdng,BrkFace,45.0,3.0,3.0,CBlock,3.0,3.0,No,Rec,588.0,Unf,0.0,422.0,1010.0,5.0,1.0,SBrkr,1134.0,0.0,1134.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,8.0,0.0,0.0,Attchd,2.0,1.0,254.0,3.0,2.0,0.0,16.0,0.0,0.0,MnWw,apr,seven,WD,Family,135000.0,47.0,5.0,47.0
20.0,RL,79.0,8910.0,none,4.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,6.0,6.0,Hip,BrkFace,BrkFace,None,0.0,3.0,3.0,CBlock,3.0,3.0,1,ALQ,655.0,Unf,0.0,0.0,655.0,5.0,1.0,SBrkr,1194.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,1.0,2.0,BuiltIn,3.0,2.0,539.0,3.0,2.0,0.0,0.0,192.0,0.0,none,jul,six,WD,Normal,159500.0,47.0,47.0,52.0
160.0,RM,24.0,2016.0,none,4.0,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,5.0,5.0,Gable,HdBoard,HdBoard,BrkFace,304.0,3.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,630.0,630.0,3.0,1.0,SBrkr,630.0,672.0,1302.0,0.0,0.0,2.0,1.0,3.0,3.0,6.0,8.0,0.0,0.0,Detchd,1.0,2.0,440.0,3.0,2.0,0.0,0.0,0.0,0.0,none,apr,seven,WD,Normal,106000.0,37.0,37.0,37.0
60.0,RL,98.0,12256.0,none,3.0,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8.0,5.0,Gable,HdBoard,HdBoard,BrkFace,362.0,4.0,3.0,PConc,5.0,3.0,2,GLQ,1032.0,Unf,0.0,431.0,1463.0,5.0,1.0,SBrkr,1500.0,1122.0,2622.0,1.0,0.0,2.0,1.0,3.0,4.0,9.0,8.0,2.0,3.0,Attchd,2.0,2.0,712.0,3.0,2.0,186.0,32.0,0.0,0.0,none,apr,ten,WD,Normal,325000.0,16.0,15.0,16.0
20.0,RL,114.0,10357.0,none,3.0,Lvl,Corner,SawyerW,Feedr,1Fam,1Story,7.0,5.0,Hip,HdBoard,HdBoard,None,0.0,4.0,3.0,PConc,4.0,3.0,1,GLQ,738.0,Unf,0.0,172.0,910.0,4.0,1.0,SBrkr,1442.0,0.0,1442.0,1.0,0.0,2.0,0.0,3.0,4.0,6.0,8.0,1.0,3.0,Attchd,3.0,2.0,719.0,3.0,2.0,0.0,244.0,0.0,0.0,none,may,seven,WD,Normal,179900.0,17.0,16.0,17.0
60.0,RL,168.0,23257.0,none,1.0,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,5.0,4.0,No,Unf,0.0,Unf,0.0,868.0,868.0,5.0,1.0,SBrkr,887.0,1134.0,2021.0,0.0,0.0,2.0,1.0,3.0,4.0,9.0,8.0,1.0,4.0,BuiltIn,2.0,2.0,422.0,3.0,2.0,0.0,100.0,0.0,0.0,none,sep,six,New,Partial,274725.0,0.0,0.0,0.0
60.0,RL,0.0,8063.0,none,4.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,924.0,924.0,5.0,1.0,SBrkr,948.0,742.0,1690.0,0.0,0.0,2.0,1.0,3.0,3.0,7.0,8.0,1.0,3.0,Attchd,2.0,2.0,463.0,3.0,2.0,100.0,48.0,0.0,0.0,none,nov,seven,WD,Abnorml,181000.0,7.0,7.0,7.0
20.0,RL,107.0,11362.0,none,3.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8.0,5.0,Gable,MetalSd,MetalSd,Stone,42.0,4.0,3.0,PConc,5.0,3.0,1,GLQ,1039.0,Unf,0.0,797.0,1836.0,5.0,1.0,SBrkr,1836.0,0.0,1836.0,1.0,0.0,2.0,0.0,3.0,4.0,7.0,8.0,1.0,4.0,Attchd,3.0,3.0,862.0,3.0,2.0,125.0,185.0,0.0,0.0,none,mar,nine,WD,Normal,280000.0,5.0,4.0,5.0
60.0,RL,0.0,8000.0,none,4.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,PConc,4.0,3.0,No,GLQ,219.0,Unf,0.0,554.0,773.0,4.0,1.0,SBrkr,773.0,885.0,1658.0,1.0,0.0,2.0,1.0,3.0,3.0,8.0,8.0,1.0,3.0,Attchd,3.0,2.0,431.0,3.0,2.0,224.0,84.0,0.0,0.0,none,jun,eight,WD,Normal,188000.0,13.0,12.0,13.0
60.0,RL,80.0,10480.0,none,4.0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7.0,6.0,Hip,Plywood,Plywood,BrkFace,660.0,3.0,3.0,CBlock,3.0,3.0,No,ALQ,403.0,Unf,0.0,400.0,803.0,3.0,1.0,SBrkr,1098.0,866.0,1964.0,0.0,0.0,2.0,1.0,4.0,3.0,8.0,8.0,1.0,4.0,Attchd,2.0,2.0,483.0,3.0,2.0,0.0,69.0,0.0,0.0,none,sep,eight,WD,Normal,205000.0,32.0,32.0,32.0
20.0,RL,73.0,7100.0,none,3.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,5.0,7.0,Gable,WdShing,Wd Shng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,GLQ,708.0,Unf,0.0,108.0,816.0,3.0,1.0,FuseA,816.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,308.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jul,six,WD,Normal,129900.0,49.0,49.0,49.0
20.0,RL,66.0,8923.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,7.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,643.0,Unf,0.0,365.0,1008.0,4.0,1.0,SBrkr,1008.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,4.0,6.0,8.0,0.0,0.0,Attchd,1.0,1.0,240.0,3.0,2.0,0.0,18.0,0.0,0.0,none,may,seven,WD,Normal,134500.0,54.0,1.0,54.0
20.0,RL,90.0,5400.0,none,4.0,Lvl,Inside,OldTown,Norm,1Fam,1Story,5.0,7.0,Gable,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,No,Rec,415.0,Unf,0.0,418.0,833.0,5.0,1.0,SBrkr,833.0,0.0,833.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,8.0,0.0,0.0,Detchd,1.0,1.0,326.0,3.0,2.0,0.0,0.0,0.0,0.0,MnPrv,aug,six,WD,Normal,117000.0,52.0,6.0,51.0
20.0,RL,93.0,12085.0,none,4.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8.0,5.0,Hip,VinylSd,VinylSd,Stone,328.0,4.0,3.0,PConc,5.0,3.0,No,GLQ,1004.0,Unf,0.0,730.0,1734.0,5.0,1.0,SBrkr,1734.0,0.0,1734.0,1.0,0.0,2.0,0.0,3.0,5.0,7.0,8.0,1.0,4.0,Attchd,2.0,3.0,928.0,3.0,2.0,0.0,0.0,0.0,0.0,none,nov,seven,New,Partial,318000.0,0.0,0.0,0.0
80.0,RL,0.0,7750.0,none,4.0,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,8.0,5.0,Hip,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,353.0,Unf,0.0,55.0,408.0,5.0,1.0,SBrkr,779.0,640.0,1419.0,1.0,0.0,2.0,1.0,3.0,4.0,7.0,8.0,1.0,3.0,BuiltIn,3.0,2.0,527.0,3.0,2.0,120.0,0.0,0.0,0.0,none,mar,nine,WD,Normal,184100.0,7.0,7.0,7.0
20.0,RL,57.0,9764.0,none,3.0,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,5.0,7.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,702.0,Unf,0.0,192.0,894.0,5.0,1.0,SBrkr,894.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,4.0,5.0,8.0,0.0,0.0,Attchd,2.0,2.0,450.0,3.0,2.0,0.0,0.0,0.0,0.0,none,may,eight,WD,Normal,130000.0,41.0,5.0,41.0
80.0,RL,85.0,13825.0,none,4.0,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5.0,6.0,Gable,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,533.0,533.0,3.0,1.0,SBrkr,1021.0,580.0,1601.0,0.0,1.0,1.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,BuiltIn,2.0,1.0,300.0,3.0,2.0,280.0,34.0,0.0,0.0,none,dec,eight,WD,Normal,140000.0,50.0,21.0,50.0
20.0,RL,70.0,7560.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,5.0,Gable,BrkFace,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,LwQ,369.0,Unf,0.0,671.0,1040.0,3.0,1.0,FuseA,1040.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,2.0,1.0,286.0,3.0,2.0,140.0,0.0,252.0,0.0,GdWo,jul,six,WD,Normal,133700.0,47.0,47.0,47.0
30.0,RM,59.0,8263.0,none,4.0,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,6.0,5.0,Gable,BrkFace,BrkFace,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,1012.0,1012.0,3.0,1.0,FuseA,1012.0,0.0,1012.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,8.0,1.0,4.0,Detchd,1.0,1.0,308.0,3.0,2.0,0.0,22.0,112.0,0.0,MnPrv,may,seven,WD,Normal,118400.0,87.0,57.0,87.0
20.0,RL,84.0,10084.0,none,4.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,5.0,Gable,VinylSd,VinylSd,BrkFace,196.0,4.0,3.0,PConc,4.0,3.0,2,GLQ,24.0,Unf,0.0,1528.0,1552.0,5.0,1.0,SBrkr,1552.0,0.0,1552.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,8.0,0.0,0.0,Attchd,2.0,3.0,782.0,3.0,2.0,144.0,20.0,0.0,0.0,none,jul,six,New,Partial,212900.0,1.0,0.0,1.0
20.0,RL,0.0,8926.0,none,3.0,Lvl,Corner,Edwards,Norm,1Fam,1Story,4.0,3.0,Gable,AsbShng,AsbShng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,672.0,672.0,5.0,1.0,FuseA,960.0,0.0,960.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,Basment,1.0,1.0,288.0,3.0,2.0,64.0,0.0,0.0,160.0,MnPrv,oct,nine,COD,Abnorml,112000.0,53.0,53.0,53.0
20.0,RL,50.0,9405.0,none,4.0,Lvl,Inside,Edwards,Norm,1Fam,1Story,5.0,9.0,Hip,VinylSd,VinylSd,None,0.0,3.0,5.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,698.0,698.0,5.0,1.0,SBrkr,698.0,0.0,698.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,2.0,0.0,200.0,0.0,0.0,none,jun,nine,WD,Normal,118000.0,62.0,1.0,0.0
80.0,RL,0.0,9125.0,none,3.0,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7.0,5.0,Gable,HdBoard,HdBoard,BrkFace,170.0,3.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,384.0,384.0,4.0,1.0,SBrkr,812.0,670.0,1482.0,0.0,0.0,2.0,1.0,3.0,4.0,7.0,8.0,1.0,3.0,Attchd,3.0,2.0,392.0,3.0,2.0,100.0,25.0,0.0,0.0,none,jul,seven,WD,Normal,163900.0,15.0,15.0,15.0
20.0,RL,60.0,10434.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,5.0,Gable,Plywood,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1005.0,1005.0,3.0,1.0,SBrkr,1005.0,0.0,1005.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,8.0,1.0,3.0,Detchd,1.0,2.0,672.0,2.0,2.0,0.0,0.0,0.0,0.0,none,nov,nine,WD,Normal,115000.0,54.0,54.0,32.0
120.0,RL,53.0,3684.0,none,4.0,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7.0,5.0,Hip,VinylSd,VinylSd,BrkFace,130.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1373.0,1373.0,5.0,1.0,SBrkr,1555.0,0.0,1555.0,0.0,0.0,2.0,0.0,2.0,4.0,7.0,8.0,1.0,3.0,Attchd,3.0,3.0,660.0,3.0,2.0,143.0,20.0,0.0,0.0,none,jun,nine,WD,Normal,174000.0,2.0,2.0,2.0
20.0,RL,182.0,14572.0,none,1.0,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7.0,5.0,Hip,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,2,GLQ,1300.0,Unf,0.0,230.0,1530.0,5.0,1.0,SBrkr,1530.0,0.0,1530.0,1.0,0.0,2.0,0.0,3.0,4.0,7.0,8.0,1.0,4.0,Attchd,3.0,3.0,630.0,3.0,2.0,144.0,36.0,0.0,0.0,none,nov,seven,WD,Family,259000.0,3.0,3.0,3.0
60.0,RL,59.0,11796.0,none,3.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,2,Unf,0.0,Unf,0.0,847.0,847.0,5.0,1.0,SBrkr,847.0,1112.0,1959.0,0.0,0.0,2.0,1.0,4.0,4.0,8.0,8.0,1.0,4.0,BuiltIn,3.0,2.0,434.0,3.0,2.0,100.0,48.0,0.0,0.0,none,jul,seven,WD,Normal,215000.0,3.0,2.0,3.0
90.0,RM,60.0,7200.0,Grvl,4.0,Lvl,Inside,OldTown,Norm,Duplex,SFoyer,5.0,5.0,Gable,MetalSd,MetalSd,BrkFace,180.0,3.0,3.0,CBlock,4.0,3.0,3,GLQ,936.0,Unf,0.0,0.0,936.0,3.0,1.0,SBrkr,936.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,Detchd,1.0,2.0,672.0,3.0,2.0,49.0,0.0,0.0,0.0,none,aug,seven,WD,Normal,140000.0,27.0,27.0,27.0
50.0,RL,65.0,7804.0,none,4.0,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,4.0,3.0,Gable,WdShing,Plywood,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,BLQ,622.0,Unf,0.0,500.0,1122.0,3.0,1.0,SBrkr,1328.0,653.0,1981.0,1.0,0.0,2.0,0.0,4.0,4.0,7.0,6.0,2.0,3.0,Detchd,1.0,2.0,576.0,3.0,2.0,431.0,44.0,0.0,0.0,MnPrv,dec,nine,WD,Normal,135000.0,81.0,59.0,28.0
20.0,RL,63.0,10712.0,none,4.0,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5.0,5.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,PConc,4.0,3.0,1,BLQ,212.0,Unf,0.0,762.0,974.0,3.0,1.0,SBrkr,974.0,0.0,974.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,MnPrv,sep,seven,Oth,Abnorml,93500.0,16.0,15.0,0.0
70.0,RM,90.0,9900.0,none,4.0,Lvl,Inside,OldTown,Norm,1Fam,2Story,6.0,4.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1,Unf,0.0,Unf,0.0,1008.0,1008.0,3.0,1.0,SBrkr,1178.0,1032.0,2210.0,0.0,0.0,2.0,0.0,5.0,2.0,8.0,8.0,0.0,0.0,Detchd,1.0,1.0,205.0,2.0,0.0,0.0,48.0,0.0,0.0,none,may,seven,WD,Normal,117500.0,127.0,57.0,77.0
60.0,RL,80.0,9828.0,none,3.0,Lvl,Inside,SawyerW,Norm,1Fam,2Story,8.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,584.0,Unf,0.0,544.0,1128.0,5.0,1.0,SBrkr,1142.0,878.0,2020.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,3.0,Attchd,2.0,2.0,466.0,3.0,2.0,0.0,155.0,0.0,0.0,none,jun,nine,WD,Normal,239500.0,14.0,14.0,14.0
60.0,RL,57.0,8773.0,none,3.0,HLS,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,2,Unf,0.0,Unf,0.0,916.0,916.0,4.0,1.0,SBrkr,916.0,684.0,1600.0,0.0,0.0,2.0,1.0,3.0,3.0,7.0,8.0,1.0,3.0,Attchd,3.0,2.0,460.0,3.0,2.0,100.0,38.0,0.0,0.0,none,aug,seven,WD,Normal,169000.0,10.0,10.0,10.0
30.0,RM,60.0,6180.0,none,4.0,Lvl,Corner,BrkSide,Norm,1Fam,1Story,6.0,5.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,960.0,960.0,3.0,0.0,SBrkr,986.0,0.0,986.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,1.0,4.0,Detchd,1.0,1.0,180.0,3.0,2.0,0.0,128.0,0.0,0.0,none,may,seven,WD,Normal,102000.0,81.0,57.0,81.0
50.0,RL,80.0,9600.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6.0,5.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,280.0,Unf,0.0,752.0,1032.0,3.0,1.0,FuseA,1032.0,220.0,1252.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,1.0,1.0,288.0,3.0,2.0,0.0,0.0,96.0,0.0,none,apr,eight,WD,Abnorml,119000.0,58.0,58.0,58.0
50.0,RL,54.0,6342.0,none,4.0,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5.0,8.0,Gable,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,780.0,780.0,4.0,0.0,SBrkr,780.0,240.0,1020.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,none,may,ten,WD,Normal,94000.0,135.0,14.0,0.0
20.0,RL,0.0,9819.0,none,3.0,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6.0,5.0,Gable,Plywood,ImStucc,None,0.0,3.0,3.0,PConc,3.0,3.0,3,ALQ,1567.0,Unf,0.0,0.0,1567.0,3.0,1.0,SBrkr,1567.0,0.0,1567.0,1.0,0.0,2.0,0.0,2.0,4.0,5.0,8.0,2.0,3.0,Attchd,2.0,2.0,714.0,3.0,2.0,264.0,32.0,0.0,0.0,none,may,nine,WD,Normal,196000.0,32.0,32.0,32.0
30.0,RL,98.0,8731.0,none,3.0,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5.0,5.0,Gable,Stucco,Stucco,None,0.0,3.0,2.0,BrkTil,3.0,3.0,No,BLQ,645.0,Unf,0.0,270.0,915.0,3.0,1.0,SBrkr,1167.0,0.0,1167.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,4.0,1.0,4.0,Detchd,1.0,2.0,495.0,3.0,2.0,0.0,0.0,216.0,126.0,none,may,seven,WD,Normal,144000.0,87.0,57.0,35.0
20.0,RL,60.0,7350.0,none,4.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,5.0,7.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1,ALQ,852.0,Unf,0.0,100.0,952.0,3.0,1.0,SBrkr,952.0,0.0,952.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,Detchd,1.0,2.0,840.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jun,eight,COD,Abnorml,139000.0,57.0,57.0,20.0
60.0,RL,0.0,10304.0,none,3.0,Lvl,CulDSac,NWAmes,PosN,1Fam,2Story,5.0,7.0,Gable,Plywood,Plywood,BrkFace,44.0,3.0,4.0,CBlock,3.0,3.0,No,ALQ,381.0,Unf,0.0,399.0,780.0,5.0,1.0,SBrkr,1088.0,780.0,1868.0,1.0,0.0,2.0,1.0,4.0,4.0,9.0,8.0,1.0,3.0,Attchd,1.0,2.0,484.0,3.0,2.0,448.0,96.0,0.0,0.0,none,oct,nine,WD,Normal,197500.0,33.0,33.0,33.0
60.0,RL,77.0,9965.0,none,4.0,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,5.0,Hip,VinylSd,VinylSd,Stone,340.0,4.0,3.0,PConc,5.0,3.0,3,GLQ,1150.0,Unf,0.0,316.0,1466.0,5.0,1.0,SBrkr,1466.0,1362.0,2828.0,1.0,0.0,3.0,0.0,4.0,4.0,11.0,8.0,1.0,3.0,BuiltIn,2.0,3.0,1052.0,3.0,2.0,125.0,144.0,0.0,0.0,none,apr,seven,New,Partial,424870.0,1.0,0.0,1.0
20.0,RL,0.0,9000.0,none,4.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,3.0,Gable,Wd Sdng,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,GLQ,288.0,Unf,0.0,718.0,1006.0,3.0,1.0,SBrkr,1006.0,0.0,1006.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,none,jul,eight,WD,Normal,80000.0,49.0,49.0,0.0
190.0,RL,60.0,12180.0,none,4.0,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,4.0,4.0,Gable,MetalSd,MetalSd,None,0.0,3.0,2.0,BrkTil,4.0,3.0,No,BLQ,348.0,Unf,0.0,324.0,672.0,2.0,0.0,FuseA,672.0,252.0,924.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,280.0,3.0,2.0,0.0,0.0,0.0,0.0,MnPrv,jul,ten,WD,Normal,80000.0,69.0,60.0,69.0
50.0,RM,52.0,6240.0,none,4.0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5.0,6.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,1042.0,1042.0,5.0,1.0,SBrkr,1042.0,534.0,1576.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,8.0,1.0,4.0,Detchd,1.0,1.0,225.0,3.0,2.0,0.0,0.0,0.0,0.0,none,aug,six,WD,Family,149000.0,78.0,56.0,78.0
